,Cod_Loc,IdProvincia,IdDepartamento,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web
695,46014010,46,46014,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Ciencias Naturales De La Universidad Nacional De La Rioja,René Favaloro y Carlos Saúl Menem S/N,,5300,3822.0,457 035,,
696,46014010,46,46014,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Bellas Artes Octavio De La Colina,"Pasaje Diaguita 75, Barrio Centro",,F5300GLA,3822.0,433 695,,
697,46014010,46,46014,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo Folklórico,Pelagio B. Luna 811,,F5300EBQ,3822.0,428 500,,
698,46014010,46,46014,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo Arqueológico Regional Inca Huasi,Juan Bautista Alberdi 650,,F5300EFN,3822.0,427 310,,
699,46014010,46,46014,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Arte Sacro,Peladio V. Luna 790,,F5300EBP,3822.0,453 335,,
700,46070010,46,46070,Espacios de Exhibición Patrimonial,Museos,La Rioja,Malanzán,Museo Arqueológico Virgen De Copacabana,Av. De Los Caudillos S/N,,5389,3826.0,490 450,,
701,46049090,46,46049,Espacios de Exhibición Patrimonial,Museos,La Rioja,Pituil,Museo Arqueológico,Calle Santo Domingo S/N,,5361,3825.0,484 029,,
702,46112010,46,46112,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Chepes,Museo De Los Caudillos Ángel Nardillo,"9 de Julio, Esquina Sarmiento",,F5471XBI,3821.0,420 647,,
703,46098020,46,46098,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa San José,Museo Profesor Osmán Páez,Carlos Saúl Menem S/N,,F5359XAN,,,,
704,46126010,46,46126,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Sanagasta,Museo Río De Piedra,"Ruta Nacional 75, Km 18",,5301,3822.0,433 410,,
705,46126010,46,46126,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Sanagasta,Museo Municipal,Carlos Álvarez 348,,5301,3822.0,492 055,,
706,46014010,46,46014,Espacios de Exhibición Patrimonial,,La Rioja,La Rioja,Archivo Histórico Casa De Joaquín Víctor González,Rivadavia 928,,,,,,
707,50021010,50,50021,Espacios de Exhibición Patrimonial,,Mendoza,Godoy Cruz,Museo “Alguacil Mayor Capitán Don Gaspar Miguel Ruiz de Rojas”,Lavalle 88,,,261.0,4225454,,
708,50021010,50,50021,Espacios de Exhibición Patrimonial,,Mendoza,Godoy Cruz,Museo  Ferroviario de Godoy Cruz,Panamericana y Av del Trabajo,,,261.0,4133127,,
709,50056110,50,50056,Espacios de Exhibición Patrimonial,Museos,Mendoza,al Norte de Ingeniero Gustavo Andre,Museo De Las Lagunas Del Rosario,Pueblo de Asunción (Construcción Anexa a La Capilla Vieja),,5533,,,,
710,50007010,50,50007,Espacios de Exhibición Patrimonial,Museos,Mendoza,Capital,Museo De Ciencias Naturales José Lorca,Avda. San Francisco de Asís S/N Parque San Martín,,5500,261.0,428 5889,liceoagricola@hotmail.com,
711,50063090,50,50063,Espacios de Exhibición Patrimonial,Museos,Mendoza,Carrodilla,Museo Parroquial Iglesia De La Carrodilla,San Martín y Carrodilla,,5505,261.0,436 1667,,
712,50063090,50,50063,Espacios de Exhibición Patrimonial,Museos,Mendoza,Chacras de Coria,Colección Entomológica Cátedra De Zoología Agrícola - Uncuyo,Almirante Brown 500,,M5528AHA,261.0,413 5010 INT. 1203,,
713,50091020,50,50091,Espacios de Exhibición Patrimonial,Museos,Mendoza,Chilecito,"Museo De Chilecito, Molino San Francisco",Jamín Ocampo 50,,F5360DOB,,,,
714,50091020,50,50091,Espacios de Exhibición Patrimonial,Museos,Mendoza,Chilecito,Museo Cable Carril Dr. Santiago Bazán,Estación Ferrocarril,,5360,,,,
715,50007010,50,50007,Espacios de Exhibición Patrimonial,Museos,Mendoza,Ciudad,Museo Profesor Lorca,Boulogne Sur Mer 2136,,M5500CAW,261.0,423 4400,,
716,50007010,50,50007,Espacios de Exhibición Patrimonial,Museos,Mendoza,Ciudad,Museo Nacional Del Vino Y La Vendimia,Ozamis 924,,M5515ECT,261.0,497 7763,,
717,50063090,50,50063,Espacios de Exhibición Patrimonial,Museos,Mendoza,Coquimbito,Museo Del Vino San Felipe,Montecaseros 2625,,5513,261.0,497 2013,,
718,50105210,50,50105,Espacios de Exhibición Patrimonial,Museos,Mendoza,Cuadro Nacional,Museo Histórico Militar San Rafael,Av. Mitre 5500,,5607,2627.0,442 197,,
719,50014030,50,50014,Espacios de Exhibición Patrimonial,Museos,Mendoza,General Alvear,Museo Municipal De Historia Natural Dr. Salvador Calafat,San Rafael 48,,M5620HFB,625.0,422 100,museoga@yahoo.com.ar,
720,50035020,50,50035,Espacios de Exhibición Patrimonial,Museos,Mendoza,Junín,Museo Municipal De Arte Ángel María De Rosa,Roque Sáenz Peña 141,,6000,2362.0,443 047,cultura@junin.gov.ar,
721,50035020,50,50035,Espacios de Exhibición Patrimonial,Museos,Mendoza,Junín,Museo Histórico De Junín,Newbwry y Quintana,,6000,2362.0,431 387,cultura@junin.gov.ar,
722,50063070,50,50063,Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Compuertas,Museo Ferroviario Alejandrino Alfonso,Estación Blanco Encalada,,5549,261.0,490 1006,,
723,50049050,50,50049,Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Heras,Museo De La Iv Brigada Aérea Mayor D. Jorge Osvaldo García,IV Brigada Aérea,,5539,261.0,487 128,,
724,50049050,50,50049,Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Heras,Museo Histórico Las Heras,San Martín y Antiguos Pobladores,,,297.0,497 6427,,
725,50063090,50,50063,Espacios de Exhibición Patrimonial,Museos,Mendoza,Lujan de Cuyo,Museo Regional Y Americanista,Roque Sáenz Peña 1000,,5507,261.0,981 518,cultura@lujandecuyo.gov.ar,
726,50070060,50,50070,Espacios de Exhibición Patrimonial,Museos,Mendoza,Maipú,Museo Municipal Kakel Huincul,Belgrano 349,,B7160AIG,2268.0,430 152,culturamaipu@infovia.com.ar,
727,50070060,50,50070,Espacios de Exhibición Patrimonial,Museos,Mendoza,Maipú,"Solar Histórico Casa De Ozamis, Museo Histórico Departamental Y Arqueológico Carlos Rusconi",Vergara 88,,M5515FHB,261.0,497 3713,,
728,50077040,50,50077,Espacios de Exhibición Patrimonial,Museos,Mendoza,Malargüe,Museo Institucional Y De Ciencias Naturales De Valle De Las Leñas,Complejo Valle de Las Leñas,,5613,2627.0,471 100 INT. 51,,
729,50077040,50,50077,Espacios de Exhibición Patrimonial,Museos,Mendoza,Malargüe,Museo Regional De Malargüe,Estancia Cañada Colorada - Ruta Nac. N° 40 (Norte) Km 327,,M5613XDG,2627.0,470 154,,
730,50063090,50,50063,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mayor Drummond,Museo Provincial De Bellas Artes Emiliano Guiñazú - Casa De Fader,San Martín 3651,,M5508EVU,261.0,496 0224,museodebellasartes@mendoza.gov.ar,
731,50007010,50,50007,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Popular Callejero,Av. Las Heras entre 25 de Mayo y Perú,,M5500GML,,,,
732,50007010,50,50007,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo De La Facultad De Filosofía Y Letras Prof. Salvador Canals Frau,"Facultad de Filosofía y Letras, 1° Subsuelo, Centro Universitario, Parque Gral. San Martín Uncuyo",,5500,261.0,413 5004 INT. 2227,,
733,50007010,50,50007,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Histórico General San Martín,Remedios Escalada de San Martín 1843,,M5500ADC,261.0,425 7947,museohistoricogeneralsanmartin@hotmail.com,
734,50007010,50,50007,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Municipal De Arte Moderno,"Plaza Independencia, Subsuelo",,5500,261.0,425 7279,,
735,50007010,50,50007,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo De Ciencias Naturales Y Antropológicas Juan Cornelio Moyano,"Av. de las Tipas y Prado Español S/N, Parque Gral. San Martín",,5500,261.0,428 7666,museomoyano@mendoza.gov.ar,
736,50007010,50,50007,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,"Museo Histórico Policial Alguacil Mayor, Capitán Dn. Gaspar Miguel Ruiz De Rojas",Salta 672,,M5500ASD,261.0,449 9038,,
737,50007010,50,50007,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Del Pasado Cuyano Dr. Edmundo Correas,Montevideo 544,,M5500GGL,261.0,423 6031,juntamendoza@hotmail.com.ar,
738,50007010,50,50007,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Primer Museo Argentino De Motos Antiguas Luis Paludetti,San Juan 646,,M5500AFN,261.0,429 1469,,
739,50007010,50,50007,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Del Área Fundacional,Plaza Pedro Castillo entre Alberdi y Beltrán,,5500,261.0,425 6927,museofun@nysnet.com.ar,
740,50007010,50,50007,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Universitario De Arte,Centro Universitario - Universidad Nacional de Cuyo Mendoza Uncuyo,,5500,261.0,449 4027,mua@faduncu.edu.ar,
741,50098100,50,50098,Espacios de Exhibición Patrimonial,Museos,Mendoza,Palmira,Museo Rauzi,Belgrano 145,,M5584APC,2623.0,462 068,,
742,50028020,50,50028,Espacios de Exhibición Patrimonial,Museos,Mendoza,Pedro Molina,Museo Municipal Casa Molina,Paroisien 747,,5500,261.0,445 4265,,
743,50070070,50,50070,Espacios de Exhibición Patrimonial,Museos,Mendoza,Rodeo del Medio,Museo De La Enología - Bodegas Don Bosco,Ruta Provincial 50 N° 6722,,5529,261.0,465 1120,,
744,50049110,50,50049,Espacios de Exhibición Patrimonial,Museos,Mendoza,San Alberto - Uspallata,Museo De Las Bóvedas De Uspallata,Ruta 39 Km 12,,M5545XAC,261.0,430 9300,,
745,50098100,50,50098,Espacios de Exhibición Patrimonial,Museos,Mendoza,San Martín,Museo Histórico De San Martin,Frente a la Plaza Principal,,5755,,,,
746,50098100,50,50098,Espacios de Exhibición Patrimonial,Museos,Mendoza,San Martín,Museo Histórico Municipal Las Bóvedas,Pirovano y Godoy Cruz,,M5570BEB,2623.0,20202,,
747,50105210,50,50105,Espacios de Exhibición Patrimonial,Museos,Mendoza,San Rafael,Casa-Museo De Elena Y Fausto Burgos,Saavedra y Chile,,M5602AYB,2627.0,421 382,fundacioncasaburgos@gmail.com,
748,50105210,50,50105,Espacios de Exhibición Patrimonial,Museos,Mendoza,San Rafael,Museo De Bellas Artes De San Rafael (Biblioteca Pública Mariano Moreno),Bernardo de Irigoyen 148,,M5600APD,627.0,21735,,
749,50105210,50,50105,Espacios de Exhibición Patrimonial,Museos,Mendoza,San Rafael,Muestra Integral Del Pasado Histórico De San Rafael,25 de mayo 0250,,M5602CLF,2627.0,422 121 INT. 367,,
750,50105210,50,50105,Espacios de Exhibición Patrimonial,Museos,Mendoza,San Rafael,Museo Municipal De Historia Natural De San Rafael,Parque Mariano Moreno,,5600,,,,
751,50105220,50,50105,Espacios de Exhibición Patrimonial,Museos,Mendoza,Villa 25 de Mayo,Museo Histórico Cultural Y Centro De Artes Narciso Sosa Morales,Las Heras 152,,5600,,,,
752,50091030,50,50091,Espacios de Exhibición Patrimonial,Museos,Mendoza,Villa San Carlos,Museo Histórico Regional Fuerte De San Carlos,Lencinas y el Fuerte,,5863,2622.0,451 002,,
753,50056160,50,50056,Espacios de Exhibición Patrimonial,Museos,Mendoza,Villa Tulumaya,Museo Histórico Y Natural De Lavalle,Belgrano 62,,M5533XAZ,261.0,941 050,,
754,50028020,50,50028,Espacios de Exhibición Patrimonial,Museos,Mendoza,Villanueva,Museo Scout Mendoza Hno. Gris Cayetano Ponso,Lateral Acceso Este 4500,,M5521ABQ,261.0,452 0996,,
755,50063050,50,50063,Espacios de Exhibición Patrimonial,,Mendoza,El Carrizal,Centro De Interpretación Ambiental Colonia El Carrizal,,,,261.0,4 203762,ceniamuseocarrizal@gmail.com,
756,50049050,50,50049,Espacios de Exhibición Patrimonial,,Mendoza,El Plumerillo,Campo Histórico El Plumerillo,Independencia y Moyano,,5539,,,turismolasheras@hotmail.com,
757,50007010,50,50007,Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Centro De Investigaciones Ruinas De San Francisco,Ituzaingó y Cnel. Beltrán,,5500,261.0,256927,hchiavazza@gmail.com,
758,50007010,50,50007,Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Galería Diagonal,Olascoaga 1778,,5500,,,,
759,50007010,50,50007,Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Iglesia De La Merced,Montecaseros 1774,,5500,,,estudio7integral@hotmail.com,
760,50007010,50,50007,Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Galería Histórica Escolástica I. De Pescara,Córdoba 249,,5500,261.0,232391,direccion@salesianos.org.ar,
761,50007010,50,50007,Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Jardín Zoológico De Mendoza,Av. del Libertador S/N,,5500,261.0,4205052,zoologico@mendoza.gov.ar,
762,50007010,50,50007,Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,"Espacio Contemporáneo De Arte, Eca",9 de Julio y Gutiérrez,,5500,261.0,4290117,ecamendoza@mendoza.gov.ar,
763,50007010,50,50007,Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Mercado Artesanal De Mendoza,Av San Martin 1133,,5500,261.0,4204239,luismarias@ciudad.com.ar,
764,50007010,50,50007,Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Espacio De Arte Utn,Rodríguez Cnel. 273,,5500,261.0,239119 int. 147,espaciodearte@frm.utn.edu.ar,
765,50007010,50,50007,Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Enoteca De Las Artes,Av Peltier 611,,5500,261.0,492112 int. 220261,,
766,50007010,50,50007,Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Ed Espacio De Arte Y Diseño Contemporáneos,Moyano 139,,5501,261.0,243535,edcontemporaneo@gmail.com,
767,50119060,50,50119,Espacios de Exhibición Patrimonial,,Mendoza,Tunuyán,Espacio Kilka,,,,2622.0,429500,,
768,50028020,50,50028,Espacios de Exhibición Patrimonial,,Mendoza,Villanueva,Salas De Arte Libertad,Paseo Libertad 466,,,261.0,421968,salasdeartelibertad@yahoo.com.ar,
769,50028020,50,50028,Espacios de Exhibición Patrimonial,,Mendoza,Guaymallén,Espacio Cultural Julio Le Parc,Av. Mitre 1353,,,,,,www.espacioleparc.com
770,54119060,54,54119,Espacios de Exhibición Patrimonial,Museos,Misiones,25 de mayo,Museo Paula Florido,Calle 27 N° 761,,B6660DIO,,,,
771,54007010,54,54007,Espacios de Exhibición Patrimonial,Museos,Misiones,Apóstoles,Museo Y Centro Cultural Ucraniano,"General Paz, entre Suipacha y Tarás Schevchenko, Frente a la plaza General Belgrano",,3350,3758.0,422 501,,
772,54007010,54,54007,Espacios de Exhibición Patrimonial,Museos,Misiones,Apóstoles,Museo Y Archivo Histórico Padre Diego De Alfaro,Belgrano 845,,N3350ASQ,3758.0,423 040,,
773,54007010,54,54007,Espacios de Exhibición Patrimonial,Museos,Misiones,Apóstoles,Museo Histórico Juan Szychowsky,Establecimiento yerbatero La Cachuera Lote 280,,3350,3758.0,422 443,,
774,54014010,54,54014,Espacios de Exhibición Patrimonial,Museos,Misiones,Aristóbulo del Valle,Museo De Esculturas Al Aire Libre,"Avda. De las Américas S/N, entre Rutas 14 y 7",,3364,3755.0,470 466,,
775,54077010,54,54077,Espacios de Exhibición Patrimonial,Museos,Misiones,Capiovi,Museo Casa De Los Abuelos,José Manuel Estrada y Av. De los Próceres,,3332,3743.0,493 003,,
776,54042020,54,54042,Espacios de Exhibición Patrimonial,Museos,Misiones,El Dorado,Museo Cooperativo,Av. San Martín Este 1879- Km 9,,N3380ABF,3751.0,421 963,,
777,54042020,54,54042,Espacios de Exhibición Patrimonial,Museos,Misiones,El Dorado,Museo Municipal Casa De Adolfo Julio Schwelm,Avda. San Martín Km 1,,N3380AAA,3751.0,421 152,,
778,54070070,54,54070,Espacios de Exhibición Patrimonial,Museos,Misiones,Leandro N Alem,Museo De La Escultura En Madera Fabriciano Gómez Y Humberto Gómez Lollo,Sarmiento S/N y 9 de Julio,,3315,3754.0,421 174,,
779,54070070,54,54070,Espacios de Exhibición Patrimonial,Museos,Misiones,Leandro N Alem,Museo Pedro Faryluk- Colección De Carruajes Y Automóviles Antiguos,9 de julio 1250,,N3315AFZ,3754.0,420 858,,
780,54084030,54,54084,Espacios de Exhibición Patrimonial,Museos,Misiones,Montecarlo,Museo Del Agricultor,Av. el Libertador y Facundo Quiroga,,3384,3751.0,480 582,,
781,54084030,54,54084,Espacios de Exhibición Patrimonial,Museos,Misiones,Montecarlo,Museo Huellas Del Pasado,Ayacucho S/N,,3384,3751.0,480 287,,
782,54084030,54,54084,Espacios de Exhibición Patrimonial,Museos,Misiones,Montecarlo,Museo Histórico Arqueológico,Mariano Moreno 66,,N3384EBB,,,,
783,54091080,54,54091,Espacios de Exhibición Patrimonial,Museos,Misiones,Oberá,Museo De Ciencias Naturales,Ucrania 1050 - Parque de las Naciones,,N3361DWX,3755.0,406 847,,
784,54091080,54,54091,Espacios de Exhibición Patrimonial,Museos,Misiones,Oberá,Museo Histórico Y Archivo De La Municipalidad De Oberá,Ucrania 1050 - Parque de las Naciones,,N3361DWX,3755.0,406 847,,
785,54028030,54,54028,Espacios de Exhibición Patrimonial,Museos,Misiones,Posadas,Museo Histórico Policial,Tucumán 380,,N3300BRB,3752.0,447 672,,
786,54028030,54,54028,Espacios de Exhibición Patrimonial,Museos,Misiones,Posadas,Museo Provincial De Bellas Artes Juan Yaparí,Sarmiento 319,,3300,376.0,444 7616,museojuanyapari@yahoo.com.ar,
787,54028030,54,54028,Espacios de Exhibición Patrimonial,Museos,Misiones,Posadas,Museo Regional Aníbal Cambas,"Alberdi 600, Parque República del Paraguay",,N3300LWB,3752.0,422 860,,
788,54028030,54,54028,Espacios de Exhibición Patrimonial,Museos,Misiones,Posadas,Museo Municipal De Bellas Artes Lucas Braulio Areco,Rivadavia 1846,,N3300LDN,3752.0,449 074,munibellartes@mixmail.com,
789,54028030,54,54028,Espacios de Exhibición Patrimonial,Museos,Misiones,Posadas,Museo Histórico-Arqueológico Andrés Guacurarí,General Paz 1865,,N3300KMM,3752.0,437 373,,
790,54063010,54,54063,Espacios de Exhibición Patrimonial,Museos,Misiones,Puerto Esperanza,Museo Arqueológico Regional De Las Tierras Bajas,Formosa 577,,N3378BLK,3757.0,,,
791,54063030,54,54063,Espacios de Exhibición Patrimonial,Museos,Misiones,Puerto Iguazú,Museo Trinchera Mborore De Iguazú,Av. San Martín 615,,3370,3757.0,420 147,,
792,54063030,54,54063,Espacios de Exhibición Patrimonial,Museos,Misiones,Puerto Iguazú,Museo Imágenes De La Selva,"Guatambú 184, esquina Los Cedros",,N3370DPD,3757.0,420 147,,
793,54063020,54,54063,Espacios de Exhibición Patrimonial,Museos,Misiones,Puerto Libertad,Museo Regional Puerto Bemberg,Lisandro de la Torre S/N,,3374,3757.0,496 051,,
794,54077060,54,54077,Espacios de Exhibición Patrimonial,Museos,Misiones,Puerto Rico,Museo Raíces,Avda. San Martín 1450,,N3334AUO,3743.0,420 020,,
795,54098110,54,54098,Espacios de Exhibición Patrimonial,Museos,Misiones,San Ignacio,Museo Casa De Horacio Quiroga,"Lote 55 Subdivisión de la Frac. ""A"" Lote Agrícola 24 - Colonia San Ignacio",,3322,3752.0,470 124,,
796,54098110,54,54098,Espacios de Exhibición Patrimonial,Museos,Misiones,San Ignacio,Museo De Sitio Ruinas De San Ignacio,Ruinas Jesuíticas de la Misión de San Ignacio Miní,,3322,3752.0,470 186,,
797,54098110,54,54098,Espacios de Exhibición Patrimonial,Museos,Misiones,San Ignacio,Museo Provincial Miguel Nadasdy,Sarmiento 557,,N3322AQF,3752.0,470 130,isevi@misiones.gov.ar,www.misiones.gov.ar
798,54098110,54,54098,Espacios de Exhibición Patrimonial,Museos,Misiones,San Ignacio,Centro De Interpretación Recreativo,Alberdi 437,,N3322AAI,3752.0,470 186,isevi@misiones.gov.ar,www.misiones.gov.ar
799,54007060,54,54007,Espacios de Exhibición Patrimonial,Museos,Misiones,San José,Museo Provincial San Ignacio De Loyola,Av. 9 de Julio 703,,N3307ABM,3758.0,492 132,,
800,54056030,54,54056,Espacios de Exhibición Patrimonial,Museos,Misiones,San Vicente,Museo Y Archivo Histórico Regional De La Comuna De San Vicente,Libertad y Avellaneda,,2447,3492.0,470 322,,
801,54056030,54,54056,Espacios de Exhibición Patrimonial,Museos,Misiones,San Vicente,Museo Histórico Provincial 17 De Octubre Quinta San Vicente,Lavalle y Eva Perón,,1865,2225.0,482 509,,
802,58077010,58,58077,Espacios de Exhibición Patrimonial,Museos,Neuquén ,Andacollo,"Museo Municipal, Recuerdos Del Alma",Nahueve S/N y Jaime de Nevares,,Q8354ANG,2948.0,494 205,,
803,58014010,58,58014,Espacios de Exhibición Patrimonial,Museos,Neuquén ,Añelo,Museo Esteban Guerrero,Calle 5 Esquina Calle 13,,8305,,,,
804,58014010,58,58014,Espacios de Exhibición Patrimonial,Museos,Neuquén ,Añelo,Museo De Sitio De Añelo,Tierras de la Agrupación Mapuche Los Painemil (A 4 Km de Añelo),,8305,299.0,447 6526,,
805,58035030,58,58035,Espacios de Exhibición Patrimonial,Museos,Neuquén ,Centenario,Museo Y Archivo Histórico Municipal,Islas Malvinas y Don Bosco,,8308,299.0,489 1116 INT. 157,,
806,58042010,58,58042,Espacios de Exhibición Patrimonial,Museos,Neuquén ,Chos Malal,Museo Coronel Manuel José Olascoaga,San Martín y 25 de Mayo,,Q8353AAN,2948.0,421 049,,
807,58112020,58,58112,Espacios de Exhibición Patrimonial,Museos,Neuquén ,Covunco,Museo Histórico Del Regimiento De Infantería De Montaña Nº 10,"Regimiento de Montaña 10, a 1 Km de la Localidad de Mariano Moreno",,Q8340XAI,2942.0,490 139,,
